code,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,industry,area,float_mv,total_mv,avg_price,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight_profit,weight_touch_limit_down,weight_consec_loss,weight
SHSE.600078,2025-11-12,12.8,12.81,12.06,12.06,13.4,-10.0,806986.0,97900.97,14.74,12.06,,,澄星股份,0.81,12.18,化工原料,江苏,79.91,81.62,12.13,46.507972588200005,false,false,true,断板,断板,断板,4天3板,10.64,12.275999999999998,11.48857142857143,-4.477611940298504,4.9738870927629915,12.13168134267509,true,6.21,断板,11.105714285714287,2.06,12.86291087685123,20.65860560843838,1,SHSE.600078,2025-11-12T09:30:00.000000,12.8,2025-11-13T15:00:00.000000,12.8,-0.7968127490039769,2.0,未涨停卖出,2025-11-12,-0.3187250996015908,0.4,0.4,0.4
SHSE.603978,2025-11-12,35.04,36.38,33.22,35.1,36.88,-4.83,444214.0,153690.7,40.57,33.19,,,深圳新星,1.54,21.04,小金属,深圳,74.09,74.09,34.6,46.949902155000004,false,false,false,,未涨停,未涨停,2天2板,4.925,34.824,33.080000000000005,-4.9891540130151935,6.106408706166855,34.59834674278614,true,21.08,炸板,32.08571428571429,5.61,36.19942124646427,14.942119323241315,1,SHSE.603978,2025-11-12T09:30:00.000000,35.04,2025-11-14T11:30:00.000000,37.76,6.9038912841783535,2.5,未涨停卖出,2025-11-12,2.7615565136713416,0.4,0.4,0.4
SZSE.000533,2025-11-12,9.66,10.04,9.17,9.43,9.91,-4.84,1749567.0,166827.75,10.9,8.92,,,顺钠股份,0.99,25.54,电气设备,广东,64.59,65.14,9.54,39.3729122776,false,false,true,断板,断板,断板,4天3板,20.820000000000004,9.41,8.887142857142857,-2.5227043390514634,6.1083427101752115,9.535373609584543,false,6.57,断板,8.567142857142857,-0.3,10.124938835426521,15.674503918625987,1,SZSE.000533,2025-11-12T09:30:00.000000,9.66,2025-11-14T11:30:00.000000,9.5,-2.4399297221053646,2.5,未涨停卖出,2025-11-12,-0.9759718888421459,0.4,0.4,0.4
SZSE.000753,2025-11-12,9.76,9.95,9.4,9.64,10.05,-4.08,957643.0,92697.14,11.06,9.05,,,漳州发展,0.61,9.66,综合类,福建,95.58,95.58,9.68,59.483978897200004,false,false,false,,未涨停,未涨停,4天3板,15.305,9.786,9.75,-2.8855721393034917,-1.1282051282051224,9.679717807157783,false,6.76,断板,9.567142857142857,-0.59,10.073899609844576,5.047035986262518,1,SZSE.000753,2025-11-12T09:30:00.000000,9.76,2025-11-13T11:30:00.000000,10.12,2.8623212069753734,1.5,未涨停卖出,2025-11-12,1.1449284827901494,0.4,0.4,0.4
SZSE.002255,2025-11-12,13.21,13.38,12.42,12.47,13.8,-9.64,2082202.0,264770.64,15.18,12.42,,,海陆重工,1.32,32.64,专用机械,江苏,79.56,103.61,12.72,75.6369352635,false,false,false,,未涨停,未涨停,5天5板,9.516666666666667,13.716,13.037142857142857,-4.275362318840578,-4.350208196362039,12.715895960142195,true,8.05,断板,12.65857142857143,-7.13,13.944918089300534,9.017040966030923,1,SZSE.002255,2025-11-12T09:30:00.000000,13.21,2025-11-13T11:30:00.000000,12.84,-3.575403156488368,1.5,未涨停卖出,2025-11-12,-1.4301612625953473,0.4,0.4,0.4
SZSE.002759,2025-11-12,40.8,46.71,39.0,46.71,42.46,10.01,1435925.0,606707.71,46.71,38.21,,,天际股份,1.34,28.66,电气设备,广东,233.99,234.2,42.25,168.49863886950004,true,false,false,,涨停,4天3板,2天2板,15.770000000000001,39.62,37.50428571428572,-3.9095619406500326,24.545766198148762,42.252047286592266,false,14.11,炸板,35.425714285714285,6.63,41.71746926654364,19.856440035486735,1,SZSE.002759,2025-11-12T09:30:00.000000,40.8,2025-11-13T11:30:00.000000,49.65,20.72152566205765,1.5,未涨停卖出,2025-11-12,8.288610264823062,0.4,0.4,0.4
SHSE.603131,2025-11-14,28.11,29.2,27.71,28.38,29.4,-3.47,506039.0,143323.02,32.34,26.46,,,上海沪工,0.91,15.91,专用机械,上海,90.25,90.25,28.32,42.758084193,false,false,true,断板,断板,断板,4天2板,16.38,27.276,26.371428571428574,-4.387755102040813,7.616468039003238,28.322524548503175,false,20.08,炸板,25.624285714285715,5.76,29.571267355838728,14.734905502592396,1,SHSE.603131,2025-11-14T09:30:00.000000,28.11,2025-11-17T11:30:00.000000,28.88,1.9205993528553722,1.5,未涨停卖出,2025-11-14,0.0,0.0,0.4,0.0
SZSE.002196,2025-11-14,15.0,15.11,14.02,14.3,15.58,-8.22,1654176.0,238368.44,17.14,14.02,,,方正电机,0.95,33.88,纺织机械,浙江,69.82,70.91,14.41,57.699328544000004,false,false,false,,未涨停,未涨停,4天3板,28.169999999999998,15.462000000000003,14.892857142857142,-3.7227214377406934,-3.9808153477218147,14.410101464414911,true,8.43,断板,14.515714285714285,-7.92,15.60614061512787,7.331955516189356,1,SZSE.002196,2025-11-14T09:30:00.000000,15.0,2025-11-17T11:30:00.000000,13.77,-8.931474103585659,1.5,未涨停卖出,2025-11-14,-0.0,0.0,0.4,0.0
SHSE.603131,2025-11-17,27.63,29.58,27.5,28.81,28.38,1.52,447740.0,128016.86,31.22,25.54,,,上海沪工,0.83,14.08,专用机械,上海,91.61,91.61,28.59,43.405933953499996,false,false,false,,未涨停,未涨停,4天2板,14.100000000000001,27.932,27.20714285714286,-2.6427061310782243,5.891310055132569,28.59178541117613,false,20.08,断板,26.371428571428574,-3.47,28.322524548503175,7.616468039003238,1,SHSE.603131,2025-11-17T09:30:00.000000,27.63,2025-11-18T11:30:00.000000,26.92,-3.3460079335210695,1.5,未涨停卖出,2025-11-17,-0.0,0.0,0.4,0.0
SZSE.002256,2025-11-17,3.97,3.97,3.73,3.85,4.1,-6.1,2418713.0,92562.52,4.51,3.69,,,兆新股份,0.86,12.4,新型电力,深圳,75.12,76.77,3.83,56.40582820950001,false,false,false,,未涨停,未涨停,3天2板,9.435000000000002,3.9459999999999993,3.835714285714286,-3.17073170731706,0.37243947858472864,3.8269327530798405,false,2.91,断板,3.7514285714285713,-2.38,4.1530951422556655,9.291698400609286,1,SZSE.002256,2025-11-17T09:30:00.000000,3.97,2025-11-18T11:30:00.000000,3.71,-7.2937469266510915,1.5,未涨停卖出,2025-11-17,-0.0,0.0,0.4,0.0
SZSE.002309,2025-11-17,3.8,4.02,3.73,3.99,3.93,1.53,1810174.0,70248.41,4.32,3.54,,,中利集团,1.37,14.91,电气设备,江苏,48.45,120.01,3.88,42.4669931931,false,false,true,断板,断板,断板,3天3板,9.72,3.8939999999999997,3.684285714285714,-3.307888040712477,8.297789841023661,3.8807545572967017,false,2.81,断板,3.5642857142857136,-6.87,4.104728833114962,10.260521042084193,1,SZSE.002309,2025-11-17T09:30:00.000000,3.8,2025-11-18T11:30:00.000000,3.88,1.291675403648555,1.5,未涨停卖出,2025-11-17,0.0,0.0,0.4,0.0
SZSE.002451,2025-11-18,13.71,13.93,12.93,12.93,14.37,-10.02,943991.0,124950.14,15.81,12.93,,,摩恩电气,0.63,21.5,电气设备,上海,56.78,56.98,13.24,35.073012899999995,false,false,false,,未涨停,未涨停,8天8板,33.63333333333333,13.993999999999996,13.418571428571427,-4.592901878914394,-3.6410092622165373,13.236369838271763,true,6.46,断板,13.052857142857144,5.12,13.603155868056048,10.090839444018807,1,SZSE.002451,2025-11-18T09:30:00.000000,13.71,2025-11-19T09:30:00.000000,12.33,-10.78225391650031,1.0,止损卖出,2025-11-18,-4.312901566600124,0.4,0.4,0.4
SZSE.002728,2025-11-18,13.73,13.93,12.75,12.75,14.17,-10.02,978253.0,128931.03,15.59,12.75,,,特一药业,0.71,25.96,中成药,广东,48.04,65.41,13.18,45.68482704750001,false,false,true,断板,断板,断板,4天2板,33.595,13.874000000000006,13.39,-3.105151729004936,-4.7796863330843955,13.17972242354483,true,8.43,断板,13.171428571428573,-6.84,14.267931562823202,7.581344902386107,1,SZSE.002728,2025-11-18T09:30:00.000000,13.73,2025-11-19T11:30:00.000000,12.16,-12.140512966342936,1.5,止损卖出,2025-11-18,-4.856205186537174,0.4,0.4,0.4
SHSE.600815,2025-11-19,4.18,4.25,3.95,3.95,4.37,-9.61,2048821.0,83272.07,4.81,3.93,,,厦工股份,0.84,11.55,工程机械,福建,70.08,70.08,4.06,36.225134197500005,false,false,true,断板,断板,断板,10天5板,8.555,4.228,4.097142857142858,-4.34782608695653,-3.5913528591352986,4.064389714865282,true,2.66,断板,4.107142857142857,-4.59,4.410605522403457,6.400000000000013,1,SHSE.600815,2025-11-19T09:30:00.000000,4.18,2025-11-20T11:30:00.000000,4.04,-4.119407537314846,1.5,未涨停卖出,2025-11-19,-0.0,0.0,0.0,0.0
SZSE.000566,2025-11-19,7.61,7.76,7.2,7.2,8.0,-10.0,2192543.0,162521.28,8.8,7.2,,,海南海药,1.44,18.81,化学制药,海南,83.94,93.41,7.41,57.462401807999996,false,false,true,断板,断板,断板,2天2板,15.185,7.113999999999999,6.841428571428572,-4.8749999999999964,5.2411776988932965,7.412455764835627,true,5.18,炸板,6.72,7.38,7.987476137128024,19.04761904761905,1,SZSE.000566,2025-11-19T09:30:00.000000,7.61,2025-11-21T15:00:00.000000,8.38,9.240829062200612,3.0,未涨停卖出,2025-11-19,0.0,0.0,0.0,0.0
SZSE.000833,2025-11-19,22.03,23.4,21.9,22.3,23.12,-3.55,907309.0,203433.61,25.43,20.81,,,粤桂股份,0.76,20.0,综合类,广西,101.18,178.86,22.42,82.679118071,false,false,false,,未涨停,未涨停,3天2板,24.139999999999997,23.026,22.07857142857143,-4.714532871972318,1.002911679068263,22.421645767869602,false,13.07,断板,21.572857142857142,-1.49,23.697378275012433,7.1717104827494955,1,SZSE.000833,2025-11-19T09:30:00.000000,22.03,2025-11-20T11:30:00.000000,22.43,1.0044253309051538,1.5,未涨停卖出,2025-11-19,0.0,0.0,0.0,0.0
SZSE.002317,2025-11-19,22.81,23.4,22.41,22.74,23.87,-4.73,1122487.0,257020.49,26.26,21.48,,,众生药业,0.78,14.74,中成药,广东,173.19,193.27,22.9,146.85873599939998,false,false,false,,未涨停,未涨停,3天2板,14.02,24.554,23.914285714285715,-4.440720569752838,-4.910394265232982,22.89741351124779,false,16.2,断板,23.580000000000002,-9.99,25.121721179310885,1.229855810008478,1,SZSE.002317,2025-11-19T09:30:00.000000,22.81,2025-11-20T11:30:00.000000,23.23,1.0298132328205902,1.5,未涨停卖出,2025-11-19,0.0,0.0,0.0,0.0
SHSE.600376,2025-11-20,6.22,6.54,5.93,6.0,6.54,-8.26,3325834.0,205905.42,7.19,5.89,,,首开股份,1.13,12.89,区域地产,北京,154.77,154.77,6.19,73.27601424000001,false,false,true,断板,断板,断板,5天3板,10.655000000000001,6.486,6.352857142857142,-4.892966360856273,-5.554306273892504,6.191091317245539,true,5.43,断板,6.291428571428571,-10.04,7.216873703101632,3.9509536784741237,1,SHSE.600376,2025-11-20T09:30:00.000000,6.22,2025-11-21T11:30:00.000000,5.87,-6.378985665056808,1.5,未涨停卖出,2025-11-20,-2.5515942660227235,0.4,0.4,0.4
SZSE.000566,2025-11-20,6.96,7.92,6.9,7.92,7.2,10.0,2187455.0,163443.57,7.92,6.48,,,海南海药,1.16,18.76,化学制药,海南,92.34,102.75,7.47,63.20864198879999,true,false,false,,涨停,5天3板,2天2板,15.185,7.467999999999999,7.088571428571428,-3.333333333333336,11.729141475211614,7.4718597639722875,false,5.18,断板,6.841428571428572,-10.0,7.412455764835627,5.2411776988932965,1,SZSE.000566,2025-11-20T09:30:00.000000,6.96,2025-11-21T15:00:00.000000,8.38,19.44291798323948,2.0,未涨停卖出,2025-11-20,7.777167193295792,0.4,0.4,0.4
SHSE.603232,2025-11-21,25.39,26.87,24.54,24.59,26.67,-7.8,415638.0,105773.98,29.34,24.0,,,格尔软件,0.86,17.97,软件服务,上海,56.88,57.56,25.45,40.517332997400004,false,false,false,,未涨停,未涨停,2天2板,15.885000000000002,26.471999999999998,25.47,-4.79940007499063,-3.4550451511582216,25.448582660873164,false,14.42,断板,25.135714285714283,-2.31,27.012724290569917,6.1040068201193725,1,SHSE.603232,2025-11-21T09:30:00.000000,25.39,2025-11-24T11:30:00.000000,23.83,-6.892006609246384,1.5,未涨停卖出,2025-11-21,-2.756802643698554,0.4,0.4,0.4
SHSE.605255,2025-11-21,107.0,115.9,102.88,108.61,109.99,-1.25,52288.0,57504.39,120.99,98.99,,,天普股份,0.85,3.9,汽车配件,浙江,145.62,145.62,109.98,36.406072,false,false,false,,未涨停,未涨停,2天1板,4.7199999999999935,111.06799999999998,106.11999999999999,-2.718428948086185,2.346400301545429,109.97626606487148,false,80.73,断板,103.73857142857142,-7.89,113.06319519983157,6.026137130424011,1,SHSE.605255,2025-11-21T09:30:00.000000,107.0,2025-11-24T11:30:00.000000,110.22,2.1885541944372093,1.5,未涨停卖出,2025-11-21,0.8754216777748838,0.4,0.4,0.4
SHSE.600756,2025-11-24,23.22,23.8,21.62,22.59,24.02,-5.95,1243808.0,276982.09,26.42,21.62,,,浪潮软件,1.8,38.38,软件服务,山东,73.21,78.98,22.27,59.23499040270001,false,false,false,,未涨停,未涨停,3天3板,4.94,22.92,21.74142857142857,-3.3305578684429675,3.9030159668835016,22.268878315624278,true,14.72,炸板,21.22142857142857,6.76,23.645070631364455,13.187478963312014,1,SHSE.600756,2025-11-24T09:30:00.000000,23.22,2025-11-25T11:30:00.000000,23.7,1.2538991321535637,1.5,未涨停卖出,2025-11-24,0.5015596528614256,0.4,0.4,0.4
SZSE.000547,2025-11-24,11.98,13.64,11.42,13.64,12.4,10.0,5338598.0,681038.28,13.64,11.16,,,航天发展,1.57,33.61,通信设备,福建,216.65,218.03,12.76,167.5956037008,true,false,false,,涨停,7天6板,5天5板,20.34,12.748000000000001,11.928571428571429,-3.387096774193548,14.34730538922156,12.756875119647518,false,7.47,断板,11.20142857142857,-10.01,12.719072245486549,10.700165795179203,1,SZSE.000547,2025-11-24T09:30:00.000000,11.98,2025-11-25T11:30:00.000000,14.2,17.586415606355864,1.5,未涨停卖出,2025-11-24,7.034566242542346,0.4,0.4,0.4
SZSE.000566,2025-11-24,8.05,9.2,7.62,7.64,8.38,-8.83,3515460.0,291070.72,9.22,7.54,,,海南海药,1.23,30.15,化学制药,海南,89.07,99.12,8.28,60.9739930296,false,false,true,断板,断板,断板,5天3板,20.395000000000003,7.828,7.622857142857143,-3.9379474940334136,0.22488755622188591,8.279733519937645,false,5.18,炸板,7.409999999999999,5.81,8.622288444016126,13.090418353576268,1,SZSE.000566,2025-11-24T09:30:00.000000,8.05,2025-11-26T15:00:00.000000,8.7,7.213382494865238,3.0,未涨停卖出,2025-11-24,2.8853529979460952,0.4,0.4,0.4
SHSE.600685,2025-11-26,31.45,31.47,29.67,29.89,32.97,-9.34,832210.0,250293.66,36.27,29.67,,,中船防务,1.05,10.13,船舶,广东,245.53,422.5,30.08,101.6551370709,false,false,true,断板,断板,断板,4天2板,8.665,30.836000000000002,29.915714285714284,-4.610251744009704,-0.08595578052623178,30.0757813532642,true,25.53,断板,29.545714285714286,-0.21,33.106906697995676,11.589788221642001,1,SHSE.600685,2025-11-26T09:30:00.000000,31.45,2025-11-27T11:30:00.000000,30.26,-4.550446861203828,1.5,未涨停卖出,2025-11-26,-1.8201787444815314,0.4,0.4,0.4
SHSE.600996,2025-11-26,11.28,11.97,11.23,11.75,11.6,1.29,784482.0,91841.36,12.76,10.44,,,贵广网络,0.97,6.29,影视音像,贵州,146.5,146.5,11.71,77.605270825,false,false,false,,未涨停,未涨停,2天2板,6.619999999999999,11.324000000000002,10.888571428571428,-2.758620689655175,7.911309367620054,11.707261607022213,false,9.15,断板,10.641428571428573,3.76,11.348291386663051,9.007920526245112,1,SHSE.600996,2025-11-26T09:30:00.000000,11.28,2025-11-27T11:30:00.000000,12.44,9.404933457658723,1.5,未涨停卖出,2025-11-26,3.7619733830634896,0.4,0.4,0.4
SZSE.000681,2025-11-26,24.56,25.39,24.21,24.32,25.32,-3.95,1247504.0,307315.84,27.85,22.79,,,视觉中国,0.86,18.45,互联网,江苏,164.43,170.38,24.63,118.897161536,false,false,false,,未涨停,未涨停,4天2板,18.76,24.715999999999998,24.391428571428573,-3.00157977883097,-0.29284291905822335,24.634457284305302,false,20.08,断板,23.990000000000002,-0.94,25.832037620585748,5.5439766569403846,1,SZSE.000681,2025-11-26T09:30:00.000000,24.56,2025-11-27T11:30:00.000000,23.91,-3.4223042682689364,1.5,未涨停卖出,2025-11-26,-1.3689217073075746,0.4,0.4,0.4
SZSE.002279,2025-11-26,9.84,10.47,9.44,9.5,10.14,-6.31,2704288.0,269119.92,11.15,9.13,,,久其软件,1.35,34.24,软件服务,北京,75.02,81.91,9.95,57.914042880000004,false,false,true,断板,断板,断板,2天2板,27.785,9.307999999999998,8.975714285714286,-2.9585798816568114,5.841158682158201,9.951599829603948,false,6.61,炸板,8.722857142857142,3.15,10.163024558814067,16.246315099901746,1,SZSE.002279,2025-11-26T09:30:00.000000,9.84,2025-11-27T11:30:00.000000,9.1,-8.25721504226995,1.5,未涨停卖出,2025-11-26,-3.30288601690798,0.4,0.4,0.4
SZSE.002279,2025-11-27,9.2,9.38,8.98,8.98,9.5,-5.47,1766056.0,161447.19,10.45,8.55,,,久其软件,0.78,22.36,软件服务,北京,70.92,77.43,9.14,54.74401105920001,false,false,false,,未涨停,未涨停,2天2板,27.785,9.477999999999998,9.098571428571429,-3.157894736842113,-1.3031873135500052,9.141680105274125,false,7.11,断板,8.975714285714286,-6.31,9.951599829603948,5.841158682158201,1,SZSE.002279,2025-11-27T09:30:00.000000,9.2,2025-11-28T15:00:00.000000,9.47,2.114585137710051,2.0,未涨停卖出,2025-11-27,0.8458340550840204,0.4,0.4,0.4
SZSE.002474,2025-11-27,11.99,12.08,11.11,11.11,12.34,-9.97,1616524.0,181676.72,13.57,11.11,,,榕基软件,0.69,30.46,软件服务,福建,58.97,69.13,11.24,55.992262436000004,false,false,true,断板,断板,断板,7天6板,32.576666666666675,12.414,11.954285714285716,-2.8363047001620716,-7.062619502868084,11.238727046428014,true,7.17,断板,11.702857142857143,-9.99,12.858874338008976,5.444335937499998,1,SZSE.002474,2025-11-27T09:30:00.000000,11.99,2025-11-28T09:30:00.000000,10.6,-12.297432455332961,1.0,止损卖出,2025-11-27,-4.918972982133185,0.4,0.4,0.4
SHSE.603906,2025-11-28,19.5,21.99,19.5,20.88,20.22,3.26,1076006.0,225133.18,22.24,18.2,,,龙蟠科技,2.37,19.04,电气设备,江苏,117.99,143.04,20.92,68.2560624888,false,false,true,断板,断板,断板,2天2板,2.755,19.08999999999999,18.722857142857134,-3.5608308605341192,11.5214405615749,20.92304132133092,false,14.89,断板,18.46714285714285,1.76,20.198308475681404,9.491761429566061,1,SHSE.603906,2025-11-28T09:30:00.000000,19.5,2025-12-01T11:30:00.000000,20.22,2.8660741648789365,1.5,未涨停卖出,2025-11-28,1.1464296659515747,0.4,0.4,0.4
SZSE.000070,2025-12-01,13.49,14.84,13.17,14.19,14.01,1.28,2977401.0,413818.24,15.41,12.61,,,特发信息,1.36,33.5,通信设备,深圳,126.1,127.76,13.9,78.4783425921,false,false,false,,未涨停,未涨停,4天4板,17.223333333333333,13.841999999999999,13.022857142857143,-3.711634546752317,8.96226415094339,13.898639786847657,false,9.17,断板,12.352857142857141,-2.98,14.478955917916373,13.415057245287395,1,SZSE.000070,2025-12-01T09:30:00.000000,13.49,2025-12-02T11:30:00.000000,14.8,8.836706546682054,1.5,未涨停卖出,2025-12-01,3.5346826186728215,0.4,0.4,0.4
SHSE.600734,2025-12-03,5.69,6.52,5.69,6.15,5.93,3.71,8502153.0,527276.24,6.52,5.34,,,实达集团,1.51,39.04,软件服务,福建,133.94,133.97,6.2,97.88726933400001,false,true,false,,炸板,10天6板,8天6板,15.670000000000002,5.6579999999999995,5.718571428571429,-4.047217537942653,7.5443417436922315,6.201679033534212,false,3.35,炸板,5.565714285714286,6.08,5.832393217984462,6.545174537987672,1,SHSE.600734,2025-12-03T09:30:00.000000,5.69,2025-12-04T11:30:00.000000,5.68,-0.9711592995329869,1.5,未涨停卖出,2025-12-03,-0.3884637198131948,0.4,0.4,0.4
SZSE.002519,2025-12-03,5.74,6.52,5.74,6.52,5.93,9.95,3178726.0,197231.31,6.52,5.34,,,银河电子,2.29,28.41,通信设备,江苏,72.94,73.44,6.2,48.1911371892,true,false,false,,涨停,4天3板,2天2板,11.559999999999999,5.582,5.347142857142858,-3.2040472175379344,21.934277317659607,6.204728246473588,false,4.57,炸板,5.1000000000000005,4.96,5.851898164460968,16.27450980392155,1,SZSE.002519,2025-12-03T09:30:00.000000,5.74,2025-12-04T11:30:00.000000,6.09,5.25216208337382,1.5,未涨停卖出,2025-12-03,2.100864833349528,0.4,0.4,0.4
SHSE.603068,2025-12-04,40.11,40.55,39.03,39.3,41.23,-4.68,122353.0,48352.51,45.35,37.11,,,博通集成,0.63,8.13,半导体,上海,59.12,59.12,39.52,35.865200829,false,false,false,,未涨停,未涨停,4天2板,7.549999999999998,40.852,40.37,-2.7164685908319126,-2.6504830319544226,39.518859365933,false,34.26,断板,39.83857142857143,-2.99,41.2049725304566,3.492666834008674,1,SHSE.603068,2025-12-04T09:30:00.000000,40.11,2025-12-05T11:30:00.000000,38.82,-3.987341583553597,1.5,未涨停卖出,2025-12-04,-1.5949366334214388,0.4,0.4,0.4
SHSE.603778,2025-12-04,12.3,12.84,12.12,12.3,12.64,-2.69,1272884.0,157722.44,13.9,11.38,,,国晟科技,0.84,19.8,电气设备,北京,79.07,80.77,12.39,57.50260270500001,false,false,false,,未涨停,未涨停,16天11板,17.890000000000004,12.478,11.787142857142856,-2.689873417721518,4.350987759059528,12.39095157139221,false,4.36,断板,11.301428571428572,-3.59,12.43619521732066,11.844267475666797,1,SHSE.603778,2025-12-04T09:30:00.000000,12.3,2025-12-05T11:30:00.000000,12.79,3.15518414148284,1.5,未涨停卖出,2025-12-04,1.262073656593136,0.4,0.4,0.4
SZSE.002413,2025-12-04,8.48,8.92,8.23,8.3,8.76,-5.25,4498313.0,384560.54,9.64,7.88,,,雷科防务,1.05,34.79,通信设备,北京,107.33,109.31,8.55,107.32559020000001,false,false,true,断板,断板,断板,7天6板,24.80666666666667,8.484,8.155714285714286,-3.1963470319634633,1.769136451217385,8.548994700902316,false,5.35,断板,7.971428571428571,-5.5,9.115715851669478,9.892473118279579,1,SZSE.002413,2025-12-04T09:30:00.000000,8.48,2025-12-05T11:30:00.000000,8.8,2.9467037510336116,1.5,未涨停卖出,2025-12-04,1.1786815004134448,0.4,0.4,0.4
SZSE.000547,2025-12-05,18.0,20.57,17.8,20.57,18.7,10.0,6032060.0,1167395.23,20.57,16.83,,,航天发展,1.29,37.98,通信设备,福建,326.72,328.8,19.35,252.74498300040003,true,false,false,,涨停,6天4板,3天3板,19.093333333333334,17.536,16.21,-3.7433155080213867,26.896977174583586,19.35317669253953,false,7.94,炸板,15.084285714285713,8.72,18.30760747423857,23.970072923572317,1,SZSE.000547,2025-12-05T09:30:00.000000,18.0,2025-12-09T11:30:00.000000,22.32,23.01195219123508,2.5,未涨停卖出,2025-12-05,9.204780876494032,0.4,0.4,0.4
SZSE.000678,2025-12-05,14.4,14.99,13.6,14.59,15.0,-2.73,853294.0,121685.5,16.5,13.5,,,襄阳轴承,0.93,18.57,汽车配件,湖北,67.06,67.06,14.26,36.8614575856,false,false,false,,未涨停,未涨停,4天2板,14.100000000000003,14.758000000000001,14.567142857142857,-3.9999999999999973,0.15690889477297434,14.260676859323985,true,11.6,炸板,14.445714285714287,-1.45,16.01564727434576,3.83702531645569,1,SZSE.000678,2025-12-05T09:30:00.000000,14.4,2025-12-08T11:30:00.000000,14.84,2.2343957503319896,1.5,未涨停卖出,2025-12-05,0.8937583001327959,0.4,0.4,0.4
SZSE.002413,2025-12-05,8.08,8.88,8.0,8.79,8.3,5.9,4692126.0,405773.03,9.13,7.47,,,雷科防务,1.16,36.29,通信设备,北京,113.66,115.76,8.65,113.66167925999999,false,false,false,,未涨停,未涨停,7天6板,24.80666666666667,8.709999999999999,8.31,-2.650602409638562,5.7761732851985395,8.647956811048978,false,5.46,断板,8.155714285714286,-5.25,8.548994700902316,1.769136451217385,1,SZSE.002413,2025-12-05T09:30:00.000000,8.08,2025-12-08T11:30:00.000000,9.12,11.971914322906361,1.5,未涨停卖出,2025-12-05,4.788765729162544,0.4,0.4,0.4
SHSE.603327,2025-12-08,12.29,14.03,12.29,13.58,12.75,6.51,1563413.0,211714.14,14.03,11.48,,,福蓉科技,1.39,15.67,元器件,四川,135.46,135.46,13.54,35.28981515780001,false,true,false,,炸板,6天3板,3天3板,9.536666666666667,13.080000000000004,12.340000000000002,-3.607843137254909,10.048622366288479,13.541792219970027,false,8.97,断板,11.83857142857143,-6.8,12.844703157880376,7.698805357789289,1,SHSE.603327,2025-12-08T09:30:00.000000,12.29,2025-12-09T11:30:00.000000,14.49,16.961284236528265,1.5,未涨停卖出,2025-12-08,6.784513694611306,0.4,0.4,0.4
SZSE.002632,2025-12-08,14.53,15.94,14.53,15.67,15.0,4.47,1439745.0,219102.77,16.5,13.5,,,道明光学,1.31,24.74,塑料,浙江,91.18,97.87,15.22,41.6567045966,false,false,false,,未涨停,未涨停,6天5板,16.313333333333333,15.436000000000002,14.757142857142858,-3.1333333333333373,6.18586640851887,15.218165022278251,false,9.55,断板,14.134285714285715,0.67,14.922577057751383,6.124924196482709,1,SZSE.002632,2025-12-08T09:30:00.000000,14.53,2025-12-09T11:30:00.000000,15.62,6.6451331631491835,1.5,未涨停卖出,2025-12-08,2.6580532652596736,0.4,0.4,0.4
SHSE.603327,2025-12-09,13.0,14.94,12.54,14.53,13.58,7.0,1581207.0,223048.78,14.94,12.22,,,福蓉科技,1.19,15.85,元器件,四川,144.94,144.94,14.11,37.7585430223,false,true,false,,炸板,7天3板,3天3板,11.495,13.568000000000003,12.988571428571431,-4.27098674521355,11.867575890893066,14.10623529999551,false,8.97,炸板,12.340000000000002,6.51,13.541792219970027,10.048622366288479,1,SHSE.603327,2025-12-09T09:30:00.000000,13.0,2025-12-10T11:30:00.000000,13.56,3.4765553171927666,1.5,未涨停卖出,2025-12-09,1.3906221268771066,0.4,0.4,0.4
SHSE.600343,2025-12-10,31.05,34.2,30.36,33.15,32.01,3.56,1646916.0,536011.78,35.21,28.81,,,航天动力,0.91,25.81,机械基件,陕西,211.57,211.57,32.55,118.93084413599999,false,false,true,断板,断板,断板,2天2板,23.075000000000003,30.014,28.55857142857143,-2.9990627928772176,16.07723475564003,32.546394594502694,false,14.98,断板,27.115714285714287,3.12,30.514556912117122,18.049628575944354,1,SHSE.600343,2025-12-10T09:30:00.000000,31.05,2025-12-15T11:30:00.000000,39.3,25.561522027830698,3.5,未涨停卖出,2025-12-10,10.22460881113228,0.4,0.4,0.4
