datetime,code,side,price,volume,fee
2024-10-11T09:30:00.000000,SZSE.002368,buy,21.510749999999998,400,0.8604299999999999
2024-10-11T09:30:00.000000,SZSE.002410,buy,13.296644999999998,700,0.9307651499999998
2024-10-11T09:30:00.000000,SZSE.002466,buy,35.267624999999995,200,0.7053524999999999
2024-10-11T09:30:00.000000,SHSE.605358,buy,24.622304999999997,400,0.9848921999999999
2024-10-11T09:30:00.000000,SHSE.600909,buy,5.792895,1800,1.0427211
2024-10-11T11:30:00.000000,SZSE.002146,sell,1.6091950000000002,10800,1.7379306
2024-10-11T11:30:00.000000,SHSE.603369,sell,46.45676,300,1.3937028
2024-10-11T11:30:00.000000,SZSE.000002,sell,9.17541,1900,1.7433279
2024-10-11T11:30:00.000000,SZSE.000069,sell,2.708645,6200,1.6793599000000003
2024-10-11T11:30:00.000000,SZSE.000627,sell,3.1384300000000005,4800,1.5064464000000002
2024-10-11T11:30:00.000000,SHSE.600643,sell,5.53723,2800,1.5504244
2024-10-11T11:30:00.000000,SHSE.600606,sell,1.929035,8600,1.6589701000000001
2024-10-11T11:30:00.000000,SZSE.002541,sell,14.022985,1100,1.54252835
2024-10-11T11:30:00.000000,SHSE.600266,sell,5.3973,3200,1.7271360000000002
2024-10-11T11:30:00.000000,SZSE.002625,sell,27.396295000000002,600,1.6437777000000002
2024-10-11T11:30:00.000000,SZSE.002607,sell,2.708645,5800,1.5710141000000002
2024-10-11T11:30:00.000000,SHSE.600048,sell,10.27486,1700,1.7467262
2024-10-11T11:30:00.000000,SHSE.603882,sell,37.25136500000001,300,1.1175409500000002
2024-10-11T11:30:00.000000,SHSE.600199,sell,12.943525,1200,1.553223
2024-10-11T11:30:00.000000,SHSE.603737,sell,36.151915,400,1.4460766000000003
2024-10-14T09:30:00.000000,SHSE.601777,buy,4.6023,32100,14.773382999999999
2024-10-14T09:30:00.000000,SZSE.000158,buy,16.848419999999997,8700,14.6581254
2024-10-14T09:30:00.000000,SZSE.002355,buy,5.912955,25000,14.7823875
2024-10-14T11:30:00.000000,SZSE.002466,sell,33.473255,200,0.6694651000000001
2024-10-14T11:30:00.000000,SZSE.000799,sell,50.524725,100,0.50524725
2024-10-14T11:30:00.000000,SZSE.002368,sell,20.949520000000003,400,0.8379808000000001
2024-10-14T11:30:00.000000,SZSE.002649,sell,11.484255000000001,900,1.0335829500000002
2024-10-14T11:30:00.000000,SZSE.002987,sell,16.73163,700,1.1712141
2024-10-14T11:30:00.000000,SZSE.002049,sell,64.597685,100,0.64597685
2024-10-14T11:30:00.000000,SZSE.000948,sell,19.200395,500,0.9600197500000001
2024-10-14T11:30:00.000000,SHSE.600909,sell,5.627185,1800,1.0128933
2024-10-14T11:30:00.000000,SHSE.600705,sell,3.588205,3100,1.11234355
2024-10-14T11:30:00.000000,SHSE.601336,sell,50.19489,200,1.0038978
2024-10-14T11:30:00.000000,SHSE.605358,sell,24.077955000000003,400,0.9631182000000001
2024-10-14T11:30:00.000000,SHSE.603920,sell,24.057965000000003,400,0.9623186000000002
2024-10-14T11:30:00.000000,SHSE.601099,sell,4.167915,2400,1.0002996
2024-10-14T11:30:00.000000,SHSE.603290,sell,93.143405,100,0.9314340500000001
2024-10-14T11:30:00.000000,SHSE.600602,sell,13.77311,700,0.9641177000000002
2024-10-14T11:30:00.000000,SHSE.600171,sell,27.566209999999998,300,0.8269863
2024-10-14T11:30:00.000000,SHSE.601628,sell,44.027975,200,0.8805594999999999
2024-10-14T11:30:00.000000,SHSE.600446,sell,13.103445,700,0.9172411500000001
2024-10-14T11:30:00.000000,SHSE.601106,sell,3.11844,3300,1.0290852000000001
2024-10-14T11:30:00.000000,SZSE.000676,sell,8.045975,1300,1.0459767500000001
2024-10-14T11:30:00.000000,SHSE.600570,sell,23.438275,400,0.937531
2024-10-15T09:30:00.000000,SHSE.601800,buy,10.4052,11100,11.549772
2024-10-15T09:30:00.000000,SHSE.601236,buy,8.46423,13700,11.595995100000001
2024-10-15T09:30:00.000000,SHSE.600390,buy,6.773384999999999,17100,11.582488349999998
2024-10-15T09:30:00.000000,SZSE.002987,buy,16.008,7200,11.52576
2024-10-15T09:30:00.000000,SZSE.000617,sell,9.105445,1400,1.2747623000000001
2024-10-15T11:30:00.000000,SZSE.000158,sell,20.64967,8700,17.9652129
2024-10-15T11:30:00.000000,SHSE.603160,sell,86.7566,100,0.8675660000000001
2024-10-15T11:30:00.000000,SZSE.002410,sell,14.762615,700,1.03338305
2024-10-15T11:30:00.000000,SHSE.601777,sell,4.63768,32100,14.8869528
2024-10-15T15:00:00.000000,SZSE.002355,sell,7.166415000000001,25000,17.916037500000005
2024-10-15T15:00:00.000000,SHSE.603893,sell,78.75060500000001,100,0.7875060500000001
2024-10-16T09:30:00.000000,SZSE.002261,buy,20.009999999999998,7800,15.607799999999997
2024-10-16T09:30:00.000000,SHSE.600415,buy,11.0055,14300,15.737865
2024-10-16T09:30:00.000000,SZSE.002256,buy,2.631315,59900,15.761576849999999
2024-10-16T11:30:00.000000,SZSE.002987,sell,15.472260000000002,7200,11.140027200000002
2024-10-16T11:30:00.000000,SHSE.600390,sell,6.4767600000000005,17100,11.0752596
2024-10-16T11:30:00.000000,SHSE.601236,sell,8.295850000000002,13700,11.365314500000002
2024-10-16T11:30:00.000000,SZSE.000628,sell,63.968,200,1.27936
2024-10-16T11:30:00.000000,SHSE.601800,sell,10.17491,11100,11.294150100000001
2024-10-17T09:30:00.000000,SHSE.601606,buy,12.02601,12900,15.513552899999999
2024-10-17T09:30:00.000000,SZSE.000595,buy,9.254624999999999,16800,15.54777
2024-10-17T09:30:00.000000,SZSE.002640,buy,3.0215099999999997,51400,15.530561399999998
2024-10-17T11:30:00.000000,SHSE.600415,sell,11.01449,14300,15.7507207
2024-10-17T11:30:00.000000,SZSE.002256,sell,2.41879,59900,14.488552100000001
2024-10-17T11:30:00.000000,SZSE.002261,sell,21.72913,7800,16.9487214
2024-10-18T09:30:00.000000,SZSE.002640,buy,3.0015,31300,9.394695
2024-10-18T09:30:00.000000,SZSE.002302,buy,8.204099999999999,11400,9.352674
2024-10-18T09:30:00.000000,SZSE.000801,buy,11.36568,8200,9.3198576
2024-10-18T09:30:00.000000,SZSE.002537,buy,6.803399999999999,13800,9.388691999999999
2024-10-18T09:30:00.000000,SHSE.600336,buy,7.4037,12700,9.402699
2024-10-18T11:30:00.000000,SZSE.002640,sell,3.0384800000000003,51400,15.6177872
2024-10-18T11:30:00.000000,SZSE.000595,sell,8.71564,16800,14.642275200000002
2024-10-18T11:30:00.000000,SHSE.601606,sell,11.794100000000002,12900,15.214389000000002
2024-10-21T09:30:00.000000,SHSE.600203,buy,9.88494,11900,11.763078600000002
2024-10-21T09:30:00.000000,SHSE.600657,buy,4.94247,23900,11.812503300000001
2024-10-21T09:30:00.000000,SZSE.000062,buy,30.014999999999997,3900,11.70585
2024-10-21T09:30:00.000000,SZSE.000628,buy,60.029999999999994,1900,11.4057
2024-10-21T11:30:00.000000,SHSE.600336,sell,8.73563,12700,11.094250100000002
2024-10-21T11:30:00.000000,SZSE.000801,sell,12.543725000000002,8200,10.285854500000001
2024-10-21T11:30:00.000000,SZSE.002302,sell,7.83608,11400,8.933131200000002
2024-10-21T11:30:00.000000,SZSE.002537,sell,7.196400000000001,13800,9.931032000000002
2024-10-21T11:30:00.000000,SZSE.002640,sell,3.07846,31300,9.635579800000002
2024-10-22T09:30:00.000000,SHSE.600336,buy,8.66433,55300,47.9137449
2024-10-22T11:30:00.000000,SZSE.000628,sell,66.64666000000001,1900,12.662865400000003
2024-10-22T11:30:00.000000,SHSE.600657,sell,4.75762,23900,11.3707118
2024-10-22T11:30:00.000000,SHSE.600203,sell,9.885055000000001,11900,11.763215450000002
2024-10-22T11:30:00.000000,SZSE.000062,sell,33.153415,3900,12.929831850000001
2024-10-23T09:30:00.000000,SZSE.002456,buy,12.82641,18900,24.241914899999998
2024-10-23T09:30:00.000000,SZSE.002488,buy,13.156575,18400,24.208098000000003
2024-10-23T11:30:00.000000,SHSE.600336,sell,9.125435000000001,55300,50.46365555000001
2024-10-24T09:30:00.000000,SZSE.002366,buy,4.6023,18000,8.284139999999999
2024-10-24T09:30:00.000000,SZSE.002570,buy,3.7618799999999997,22000,8.276136
2024-10-24T09:30:00.000000,SZSE.002456,buy,12.006,6900,8.28414
2024-10-24T09:30:00.000000,SZSE.002031,buy,3.5317649999999996,23400,8.2643301
2024-10-24T09:30:00.000000,SZSE.002459,buy,17.078535,4800,8.1976968
2024-10-24T09:30:00.000000,SHSE.603893,buy,89.0445,900,8.014005000000001
2024-10-24T11:30:00.000000,SZSE.002488,sell,12.703645000000002,18400,23.374706800000006
2024-10-24T11:30:00.000000,SZSE.002456,sell,12.51374,18900,23.650968600000002
2024-10-25T09:30:00.000000,SHSE.600839,buy,10.6053,15400,16.332162
2024-10-25T09:30:00.000000,SZSE.000676,buy,10.56528,15500,16.376184000000002
2024-10-25T09:30:00.000000,SHSE.601162,buy,5.74287,28500,16.3671795
2024-10-25T11:30:00.000000,SZSE.002570,sell,4.207895000000001,22000,9.257369000000002
2024-10-25T11:30:00.000000,SZSE.002031,sell,3.4882550000000005,23400,8.162516700000001
2024-10-25T11:30:00.000000,SHSE.603893,sell,90.17489,900,8.1157401
2024-10-25T11:30:00.000000,SZSE.002456,sell,13.523235,6900,9.33103215
2024-10-28T09:30:00.000000,SZSE.002628,buy,5.3126549999999995,47500,25.23511125
2024-10-28T09:30:00.000000,SHSE.600171,buy,40.6203,6200,25.184586000000003
2024-10-28T11:30:00.000000,SHSE.601162,sell,5.81709,28500,16.578706500000003
2024-10-28T11:30:00.000000,SZSE.002366,sell,5.047475,18000,9.085455000000001
2024-10-28T11:30:00.000000,SZSE.000676,sell,11.244375,15500,17.42878125
2024-10-28T11:30:00.000000,SZSE.002459,sell,17.521235,4800,8.4101928
2024-10-29T09:30:00.000000,SZSE.002851,buy,46.493235,3900,18.13236165
2024-10-29T09:30:00.000000,SZSE.002625,buy,40.960469999999994,4400,18.0226068
2024-10-29T09:30:00.000000,SZSE.002229,buy,15.64782,11600,18.1514712
2024-10-29T11:30:00.000000,SHSE.600171,sell,49.39529,6200,30.6250798
2024-10-30T09:30:00.000000,SZSE.002129,buy,11.605799999999999,1700,1.9729859999999997
2024-10-30T09:30:00.000000,SZSE.002865,buy,64.99247999999999,300,1.9497743999999997
2024-10-30T09:30:00.000000,SZSE.002459,buy,16.70835,1100,1.8379184999999998
2024-10-30T09:30:00.000000,SZSE.002366,buy,4.912455,4000,1.964982
2024-10-30T09:30:00.000000,SZSE.002183,buy,5.562779999999999,3500,1.9469729999999996
2024-10-30T09:30:00.000000,SZSE.001696,buy,27.8139,700,1.946973
2024-10-30T09:30:00.000000,SZSE.002685,buy,8.434215,2300,1.9398694500000002
2024-10-30T09:30:00.000000,SZSE.000595,buy,11.095545,1800,1.9971981
2024-10-30T09:30:00.000000,SZSE.002786,buy,13.126559999999998,1500,1.9689839999999998
2024-10-30T09:30:00.000000,SHSE.601865,buy,25.392689999999998,700,1.7774883
2024-10-30T09:30:00.000000,SHSE.600881,buy,2.091045,9500,1.9864927499999998
2024-10-30T09:30:00.000000,SZSE.002169,buy,8.114054999999999,2400,1.9473731999999997
2024-10-30T09:30:00.000000,SHSE.600438,buy,28.024005,700,1.96168035
2024-10-30T09:30:00.000000,SZSE.002229,buy,14.297144999999999,1300,1.8586288499999999
2024-10-30T09:30:00.000000,SHSE.600307,buy,1.6008,12500,2.001
2024-10-30T09:30:00.000000,SHSE.600237,buy,7.743869999999999,2500,1.9359675
2024-10-30T09:30:00.000000,SHSE.600187,buy,4.26213,4600,1.9605797999999999
2024-10-30T09:30:00.000000,SHSE.600171,buy,44.022,400,1.76088
2024-10-30T09:30:00.000000,SZSE.002229,sell,14.102945,11600,16.359416200000002
2024-10-30T11:30:00.000000,SZSE.002625,sell,40.709635,4400,17.9122394
2024-10-30T11:30:00.000000,SZSE.002628,sell,7.006495,47500,33.280851250000005
2024-10-30T11:30:00.000000,SZSE.002851,sell,43.788095000000006,3900,17.077357050000003
2024-10-31T09:30:00.000000,SHSE.600589,buy,4.412205,26400,11.6482212
2024-10-31T09:30:00.000000,SHSE.600770,buy,6.413205,18100,11.607901049999999
2024-10-31T09:30:00.000000,SHSE.601933,buy,4.752375,24500,11.64331875
2024-10-31T09:30:00.000000,SHSE.600825,buy,6.66333,17400,11.594194200000002
2024-10-31T09:30:00.000000,SHSE.600198,buy,14.8074,7800,11.549772
2024-10-31T11:30:00.000000,SZSE.002786,sell,13.1934,1500,1.9790100000000004
2024-10-31T11:30:00.000000,SZSE.002366,sell,5.107445,4000,2.042978
2024-10-31T11:30:00.000000,SZSE.002229,sell,15.382305,1300,1.9996996500000002
2024-10-31T11:30:00.000000,SHSE.600171,sell,51.154410000000006,400,2.0461764000000002
2024-10-31T11:30:00.000000,SZSE.002169,sell,7.816090000000001,2400,1.8758616000000004
2024-10-31T11:30:00.000000,SHSE.600187,sell,5.127435,4600,2.3586201
2024-10-31T11:30:00.000000,SHSE.601865,sell,28.495745000000003,700,1.9947021500000004
2024-10-31T11:30:00.000000,SZSE.000595,sell,11.494250000000001,1800,2.0689650000000004
2024-10-31T11:30:00.000000,SHSE.600438,sell,30.674655,700,2.14722585
2024-10-31T11:30:00.000000,SZSE.002129,sell,12.65367,1700,2.1511239000000004
2024-10-31T15:00:00.000000,SZSE.001696,sell,33.653165,700,2.35572155
2024-10-31T15:00:00.000000,SZSE.002183,sell,6.246875,3500,2.18640625
2024-11-01T09:30:00.000000,SZSE.002212,buy,7.6738349999999995,5700,4.3740859500000004
2024-11-01T09:30:00.000000,SZSE.002210,buy,2.22111,19900,4.4200089
2024-11-01T09:30:00.000000,SZSE.000592,buy,2.5012499999999998,17600,4.4022
2024-11-01T09:30:00.000000,SHSE.603991,buy,89.34464999999999,400,3.5737859999999997
2024-11-01T09:30:00.000000,SHSE.601933,buy,4.4722349999999995,9800,4.3827903
2024-11-01T09:30:00.000000,SHSE.600635,buy,5.132565,8600,4.414005899999999
2024-11-01T09:30:00.000000,SHSE.600509,buy,7.653825,5700,4.36268025
2024-11-01T09:30:00.000000,SHSE.600353,buy,9.8049,4500,4.412205
2024-11-01T09:30:00.000000,SZSE.002243,buy,10.30515,4200,4.328163
2024-11-01T09:30:00.000000,SHSE.601933,sell,4.2478750000000005,24500,10.407293750000003
2024-11-01T09:30:00.000000,SHSE.600171,buy,49.924949999999995,800,3.993996
2024-11-01T09:30:00.000000,SZSE.002654,buy,19.0095,2300,4.372185
2024-11-01T09:30:00.000000,SZSE.002570,buy,5.412705,8100,4.38429105
2024-11-01T11:30:00.000000,SZSE.002459,sell,18.57071,1100,2.0427781
2024-11-01T11:30:00.000000,SHSE.600881,sell,2.088955,9500,1.9845072499999998
2024-11-01T11:30:00.000000,SZSE.002865,sell,80.649655,300,2.41948965
2024-11-01T11:30:00.000000,SHSE.600237,sell,7.546225000000001,2500,1.8865562500000002
2024-11-01T11:30:00.000000,SHSE.600825,sell,6.436780000000001,17400,11.199997200000002
2024-11-01T11:30:00.000000,SHSE.600589,sell,4.49775,26400,11.87406
2024-11-01T11:30:00.000000,SHSE.600839,sell,15.902045000000001,15400,24.4891493
2024-11-01T11:30:00.000000,SHSE.600307,sell,2.088955,12500,2.61119375
2024-11-04T09:30:00.000000,SHSE.600635,sell,4.387805,8600,3.7735123
2024-11-04T09:30:00.000000,SZSE.002423,buy,18.8094,4300,8.088042
2024-11-04T09:30:00.000000,SHSE.600769,buy,11.815904999999999,6900,8.152974449999999
2024-11-04T09:30:00.000000,SZSE.000670,buy,6.30315,12900,8.1310635
2024-11-04T09:30:00.000000,SHSE.603991,sell,82.348805,400,3.2939521999999997
2024-11-04T09:30:00.000000,SHSE.600770,sell,5.3573200000000005,18100,9.696749200000001
2024-11-04T09:30:00.000000,SZSE.000592,sell,2.228885,17600,3.9228376
2024-11-04T09:30:00.000000,SZSE.000839,buy,3.3516749999999997,24300,8.144570250000001
2024-11-04T09:30:00.000000,SHSE.600307,buy,1.86093,43900,8.169482700000001
2024-11-04T09:30:00.000000,SZSE.002865,buy,78.039,1000,7.8039000000000005
2024-11-04T09:30:00.000000,SZSE.002212,sell,6.936530000000001,5700,3.953822100000001
2024-11-04T09:30:00.000000,SZSE.002243,sell,9.245375000000001,4200,3.8830575000000005
2024-11-04T09:30:00.000000,SZSE.000100,buy,5.012504999999999,16300,8.17038315
2024-11-04T11:30:00.000000,SHSE.600509,sell,7.326335,5700,4.17601095
2024-11-04T11:30:00.000000,SZSE.002210,sell,2.13893,19900,4.2564707
2024-11-04T11:30:00.000000,SHSE.601933,sell,5.0074950000000005,9800,4.9073451000000015
2024-11-04T11:30:00.000000,SZSE.002570,sell,4.77761,8100,3.8698641000000005
2024-11-04T11:30:00.000000,SHSE.600353,sell,9.09545,4500,4.0929525
2024-11-04T11:30:00.000000,SHSE.600171,sell,44.567705000000004,800,3.5654164000000006
2024-11-05T09:30:00.000000,SZSE.002654,sell,16.17191,2300,3.7195393000000005
2024-11-05T09:30:00.000000,SZSE.002797,buy,8.34417,16700,13.9347639
2024-11-05T09:30:00.000000,SZSE.002506,buy,2.931465,47700,13.983088050000001
2024-11-05T09:30:00.000000,SHSE.600705,buy,4.552275,30700,13.975484250000001
2024-11-05T09:30:00.000000,SZSE.002685,sell,7.83608,2300,1.8022984000000002
2024-11-05T09:30:00.000000,SHSE.600198,sell,13.11344,7800,10.228483200000001
2024-11-05T09:30:00.000000,SZSE.002865,buy,74.77736999999999,1800,13.459926599999998
2024-11-05T11:30:00.000000,SZSE.002423,sell,19.320335,4300,8.30774405
2024-11-05T11:30:00.000000,SZSE.000670,sell,6.57671,12900,8.483955900000002
2024-11-05T11:30:00.000000,SZSE.002865,sell,75.90203,1000,7.590203
2024-11-05T11:30:00.000000,SZSE.000100,sell,5.3573200000000005,16300,8.732431600000002
2024-11-05T11:30:00.000000,SHSE.600769,sell,11.724135,6900,8.08965315
2024-11-05T11:30:00.000000,SHSE.600307,sell,1.889055,43900,8.292951449999999
2024-11-05T11:30:00.000000,SZSE.000839,sell,3.51824,24300,8.5493232
2024-11-06T09:30:00.000000,SZSE.000958,buy,8.954474999999999,10800,9.670833
2024-11-06T09:30:00.000000,SZSE.000066,buy,16.118055,6000,9.670833
2024-11-06T09:30:00.000000,SZSE.000016,buy,6.78339,14200,9.6324138
2024-11-06T09:30:00.000000,SHSE.600392,buy,13.16658,7300,9.6116034
2024-11-06T09:30:00.000000,SHSE.600481,buy,7.793895,12400,9.6644298
2024-11-06T09:30:00.000000,SHSE.600203,buy,13.516755,7100,9.59689605
2024-11-06T11:30:00.000000,SHSE.600705,sell,4.487755000000001,30700,13.777407850000003
2024-11-06T11:30:00.000000,SZSE.002865,sell,75.39228500000002,1800,13.570611300000005
2024-11-06T11:30:00.000000,SZSE.002506,sell,3.47826,47700,16.591300200000003
2024-11-07T09:30:00.000000,SHSE.601020,buy,15.207599999999998,1800,2.7373679999999996
2024-11-07T09:30:00.000000,SHSE.601198,buy,12.50625,2200,2.7513750000000003
2024-11-07T09:30:00.000000,SHSE.603083,buy,44.982479999999995,600,2.6989487999999997
2024-11-07T09:30:00.000000,SHSE.603185,buy,22.671329999999998,1200,2.7205596
2024-11-07T09:30:00.000000,SZSE.000520,buy,6.10305,4500,2.7463725
2024-11-07T09:30:00.000000,SZSE.000882,buy,2.02101,13800,2.7889938
2024-11-07T09:30:00.000000,SZSE.002897,buy,47.103539999999995,500,2.355177
2024-11-07T09:30:00.000000,SZSE.002085,buy,23.011499999999998,1200,2.76138
2024-11-07T09:30:00.000000,SZSE.002428,buy,25.582784999999998,1000,2.5582784999999997
2024-11-07T09:30:00.000000,SZSE.002979,buy,30.014999999999997,900,2.7013499999999997
2024-11-07T09:30:00.000000,SZSE.002456,buy,16.048019999999998,1700,2.7281633999999997
2024-11-07T09:30:00.000000,SHSE.600895,buy,32.79639,800,2.6237112000000002
2024-11-07T09:30:00.000000,SZSE.002506,buy,3.2516249999999998,8600,2.7963975
2024-11-07T09:30:00.000000,SZSE.002031,buy,4.08204,6800,2.7757872
2024-11-07T09:30:00.000000,SHSE.600390,buy,8.274135,3300,2.73046455
2024-11-07T09:30:00.000000,SHSE.603809,buy,12.30615,2200,2.7073530000000003
2024-11-07T09:30:00.000000,SHSE.600316,buy,38.51925,700,2.6963475
2024-11-07T09:30:00.000000,SHSE.600010,buy,2.10105,13300,2.7943965
2024-11-07T09:30:00.000000,SHSE.600252,buy,2.851425,9800,2.7943965
2024-11-07T09:30:00.000000,SZSE.000016,sell,5.87706,14200,8.345425200000001
2024-11-07T09:30:00.000000,SHSE.600481,sell,6.4967500000000005,12400,8.055970000000002
2024-11-07T09:30:00.000000,SHSE.600239,buy,3.6118049999999995,7700,2.78108985
2024-11-07T09:30:00.000000,SHSE.600203,buy,13.606799999999998,2000,2.72136
2024-11-07T11:30:00.000000,SZSE.000958,sell,8.485755000000001,10800,9.1646154
2024-11-07T11:30:00.000000,SZSE.002797,sell,9.69515,16700,16.1909005
2024-11-07T11:30:00.000000,SHSE.600203,sell,13.223385,7100,9.38860335
2024-11-07T11:30:00.000000,SZSE.000066,sell,19.3903,6000,11.63418
2024-11-07T11:30:00.000000,SHSE.600392,sell,13.15342,7300,9.6019966
2024-11-08T09:30:00.000000,SZSE.002210,buy,2.6013,111800,29.082534000000003
2024-11-08T09:30:00.000000,SZSE.000099,buy,29.904944999999998,9700,29.00779665
2024-11-08T11:30:00.000000,SZSE.002897,sell,47.13642,500,2.356821
2024-11-08T11:30:00.000000,SZSE.002428,sell,26.906540000000003,1000,2.6906540000000008
2024-11-08T11:30:00.000000,SZSE.002979,sell,29.775105,900,2.67975945
2024-11-08T11:30:00.000000,SZSE.002085,sell,22.408790000000003,1200,2.6890548000000005
2024-11-08T11:30:00.000000,SZSE.002456,sell,16.411790000000003,1700,2.7900043000000005
2024-11-08T11:30:00.000000,SZSE.002506,sell,3.128435,8600,2.6904541
2024-11-08T11:30:00.000000,SHSE.600316,sell,38.66066,700,2.7062462000000003
2024-11-08T11:30:00.000000,SZSE.000882,sell,2.108945,13800,2.9103441
2024-11-08T11:30:00.000000,SZSE.002031,sell,4.207895000000001,6800,2.8613686000000005
2024-11-08T11:30:00.000000,SHSE.600252,sell,2.9485250000000005,9800,2.8895545000000005
2024-11-08T11:30:00.000000,SHSE.600390,sell,8.505745000000001,3300,2.8068958500000005
2024-11-08T11:30:00.000000,SHSE.600895,sell,33.313335,800,2.6650668000000004
2024-11-08T11:30:00.000000,SHSE.600239,sell,3.7381300000000004,7700,2.8783601000000005
2024-11-08T11:30:00.000000,SHSE.601198,sell,12.973510000000001,2200,2.8541722000000003
2024-11-08T11:30:00.000000,SHSE.601020,sell,14.712640000000002,1800,2.6482752000000005
2024-11-08T11:30:00.000000,SHSE.603185,sell,23.968010000000003,1200,2.8761612000000008
2024-11-08T11:30:00.000000,SHSE.603809,sell,12.503745,2200,2.7508239000000003
2024-11-08T11:30:00.000000,SHSE.600010,sell,2.208895,13300,2.9378303500000005
2024-11-08T11:30:00.000000,SZSE.000520,sell,5.83708,4500,2.6266860000000003
2024-11-08T11:30:00.000000,SHSE.600203,sell,13.143425,2000,2.6286850000000004
2024-11-08T15:00:00.000000,SHSE.603083,sell,52.033970000000004,600,3.1220382000000004
2024-11-11T09:30:00.000000,SHSE.603099,buy,42.021,1400,5.8829400000000005
2024-11-11T09:30:00.000000,SZSE.002426,buy,2.7613799999999995,21500,5.936966999999999
2024-11-11T09:30:00.000000,SZSE.000402,buy,4.062029999999999,14600,5.930563799999999
2024-11-11T09:30:00.000000,SZSE.000099,buy,31.645815,1800,5.6962467
2024-11-11T09:30:00.000000,SHSE.603662,buy,40.530255,1400,5.6742357
2024-11-11T09:30:00.000000,SHSE.600606,buy,2.531265,23500,5.94847275
2024-11-11T09:30:00.000000,SHSE.600221,buy,2.131065,27900,5.9456713500000005
2024-11-11T09:30:00.000000,SHSE.600318,buy,10.655325,5500,5.8604287500000005
2024-11-11T09:30:00.000000,SZSE.002797,buy,9.32466,6300,5.8745358
2024-11-11T09:30:00.000000,SZSE.002568,buy,26.012999999999998,2200,5.72286
2024-11-11T11:30:00.000000,SZSE.002210,sell,2.55872,111800,28.606489600000003
2024-11-11T11:30:00.000000,SZSE.000099,sell,31.504240000000003,9700,30.559112800000005
2024-11-12T09:30:00.000000,SHSE.601727,buy,10.715355,6800,7.286441400000001
2024-11-12T09:30:00.000000,SHSE.600619,buy,18.909449999999996,3800,7.185591
2024-11-12T09:30:00.000000,SZSE.000566,buy,5.86293,12500,7.3286625
2024-11-12T09:30:00.000000,SHSE.600536,buy,64.042005,1100,7.04462055
2024-11-12T09:30:00.000000,SHSE.600110,buy,5.032515,14600,7.3474719
2024-11-12T09:30:00.000000,SZSE.000793,buy,3.06153,24000,7.347672
2024-11-12T09:30:00.000000,SZSE.000066,buy,22.11105,3300,7.2966465
2024-11-12T09:30:00.000000,SZSE.000795,buy,12.88644,5700,7.345270800000001
2024-11-12T11:30:00.000000,SZSE.002426,sell,2.8685650000000003,21500,6.167414750000001
2024-11-12T11:30:00.000000,SHSE.600221,sell,1.9890050000000001,27900,5.549323950000001
2024-11-12T11:30:00.000000,SHSE.600318,sell,10.474760000000002,5500,5.761118000000001
2024-11-12T11:30:00.000000,SZSE.002568,sell,26.796595,2200,5.8952509
2024-11-12T11:30:00.000000,SHSE.603099,sell,43.828075000000005,1400,6.135930500000001
2024-11-12T11:30:00.000000,SHSE.600606,sell,2.4987500000000002,23500,5.872062500000001
2024-11-12T11:30:00.000000,SZSE.000099,sell,30.66466,1800,5.5196388
2024-11-12T11:30:00.000000,SZSE.000402,sell,4.027985,14600,5.880858100000001
2024-11-12T11:30:00.000000,SZSE.002797,sell,9.53523,6300,6.0071949
2024-11-12T11:30:00.000000,SHSE.603662,sell,41.009485000000005,1400,5.741327900000001
2024-11-13T09:30:00.000000,SZSE.000670,buy,8.034014999999998,9200,7.391293799999999
2024-11-13T09:30:00.000000,SZSE.002156,buy,35.6178,2000,7.123560000000001
2024-11-13T09:30:00.000000,SZSE.000627,buy,4.312155,17100,7.37378505
2024-11-13T09:30:00.000000,SZSE.002501,buy,1.8009,41000,7.38369
2024-11-13T09:30:00.000000,SHSE.601689,buy,55.82789999999999,1300,7.257626999999999
2024-11-13T09:30:00.000000,SHSE.600520,buy,43.411695,1700,7.379988150000001
2024-11-13T09:30:00.000000,SZSE.002068,buy,8.914455,8200,7.309853100000001
2024-11-13T09:30:00.000000,SHSE.603399,buy,13.8069,5300,7.317657000000001
2024-11-13T09:30:00.000000,SHSE.600619,sell,18.470760000000002,3800,7.018888800000001
2024-11-13T11:30:00.000000,SZSE.000793,sell,2.93853,24000,7.052472000000001
2024-11-13T11:30:00.000000,SZSE.000566,sell,5.67716,12500,7.09645
2024-11-13T11:30:00.000000,SZSE.000066,sell,22.018985,3300,7.26626505
2024-11-13T11:30:00.000000,SHSE.601727,sell,10.634680000000001,6800,7.2315824000000015
2024-11-13T11:30:00.000000,SHSE.600536,sell,68.555705,1100,7.541127550000001
2024-11-13T11:30:00.000000,SHSE.600110,sell,4.667665,14600,6.8147909
2024-11-13T11:30:00.000000,SZSE.000795,sell,13.25337,5700,7.5544209
2024-11-14T09:30:00.000000,SZSE.002792,buy,16.108050000000002,2700,4.349173500000001
2024-11-14T09:30:00.000000,SZSE.002510,buy,7.373685,5900,4.35047415
2024-11-14T09:30:00.000000,SZSE.002387,buy,12.296145,3500,4.30365075
2024-11-14T09:30:00.000000,SZSE.002065,buy,8.814405,4900,4.319058450000001
2024-11-14T09:30:00.000000,SHSE.603360,buy,24.512249999999998,1700,4.1670825
